chn_1,chn_2,chn_3,chn_4,marker
20.7326230339929,-11617.27015576,-12284.4008995264,28710.5527118604,0
21.7326230339929,-11892.6146801477,-12697.8823686775,29023.6272169511,0
21.7326230339929,-12137.6547951945,-12495.7033770729,29459.2582435897,0
22.7326230339929,-12516.7908931025,-12432.1157280763,29932.5538026822,0
22.7326230339929,-12243.9764110348,-12564.2164743111,30413.920065879,0
23.7326230339929,-12112.9452761873,-12351.7116189289,30154.629062051,0
23.7326230339929,-12164.3988197776,-12823.9469163839,30480.0452369955,0
24.7326230339929,-12385.2286924613,-12983.6182050921,30009.6181811691,0
24.7326230339929,-12429.8475688826,-12525.1850084236,30420.8014817974,0
25.7326230339929,-12555.3810507953,-12221.2545587245,30400.9276534329,0
25.7326230339929,-12597.780296593,-12203.9893105791,30674.6995498893,0
26.7326230339929,-12871.6513003982,-11779.114236213,30992.6621042221,0
26.7326230339929,-13112.3755708961,-11562.8133823757,31415.3081982146,0
27.7326230339929,-13498.3669054229,-11352.1429479217,31894.9840266314,0
27.7326230339929,-13215.6641278723,-11605.8876801153,32377.8836488101,0
28.7326230339929,-13104.4095839905,-11462.2156834176,32112.5788858534,0
28.7326230339929,-13144.3030968178,-11731.8830396726,32424.6062189565,0
29.7326230339929,-13368.880349257,-11998.5902651126,31973.3611100028,0
29.7326230339929,-13410.4025885151,-11631.1413545661,32382.6482813536,0
30.7326230339929,-13532.1438118727,-11194.878284835,32362.8716903879,0
30.7326230339929,-13589.4689983935,-11123.3321287326,32643.5250027628,0
31.7326230339929,-13861.7468048176,-10843.6063115468,32958.0917279358,0
31.7326230339929,-14094.9576163045,-10640.9224334482,33365.2920351113,0
32.7326230339929,-14471.5805014423,-10231.9587634436,32882.0595618366,0
32.7326230339929,-14204.3721294082,-10641.4927681914,33368.2241166766,0
33.7326230339929,-14087.0252884985,-10573.0376394025,33091.9203079502,0
33.7326230339929,-14122.8871891736,-10648.8136223547,33401.019299388,0
34.7326230339929,-14354.4767540297,-11019.1871346665,32961.2743827981,0
34.7326230339929,-14392.2104746327,-10753.0184548201,33368.5532278727,0
35.7326230339929,-14505.2900896929,-11171.0364226174,33328.3193841494,0
35.7326230339929,-14563.3595163049,-11046.9783312373,33626.6736430145,0
36.7326230339929,-14836.6246563173,-10899.9516442792,33942.9195832676,0
36.7326230339929,-15070.0673416015,-10687.9666349908,34339.6930493667,0
37.7326230339929,-15452.5992686693,-11120.4374461669,33857.7022228773,0
37.7326230339929,-15188.6221701968,-10670.2151998511,34345.5048538978,0
38.7326230339929,-15067.6700657299,-10647.7084819178,34072.6193137309,0
38.7326230339929,-15095.7828936968,-10575.2778394759,34373.0978357709,0
39.7326230339929,-15331.0188610097,-11010.4750377198,33948.5107337014,0
39.7326230339929,-15380.712781671,-10854.9064192629,34357.5922105546,0
40.7326230339929,-15479.8089107969,-11149.5151683224,34301.9798982135,0
40.7326230339929,-15544.9205690254,-10974.16434905,34605.8318100135,0
41.7326230339929,-15828.7097875131,-10964.9193163595,34929.1087621833,0
41.7326230339929,-16048.587855658,-10743.6219561814,35317.0934633865,0
42.7326230339929,-16430.5363583327,-10988.3086506824,34836.1124098851,0
42.7326230339929,-16166.0057546669,-10686.2088820116,34352.2815526175,0
43.7326230339929,-16043.696066516,-10735.1024640824,34076.748163282,0
43.7326230339929,-16063.6596524795,-10456.3116218855,34361.3059312106,0
44.7326230339929,-16318.6011526589,-10034.1535848372,33955.1340965229,0
44.7326230339929,-16367.2441614326,-9970.79967958777,34357.2032609592,0
45.7326230339929,-16460.1694556316,-10154.0042887672,34287.0502175904,0
45.7326230339929,-16523.5196209811,-9929.79167657363,34618.6073082621,0
46.7326230339929,-16807.7651072633,-10048.0155240229,34933.9407129261,0
46.7326230339929,-17026.3603897234,-9795.46381991513,35305.4100159249,0
47.7326230339929,-17410.010546878,-9921.73780201905,34833.2326869192,0
47.7326230339929,-17158.4274768587,-9728.12505126296,34357.6296095542,0
48.7326230339929,-17026.7942181183,-9837.69851011474,34075.9852236911,0
48.7326230339929,-17043.4629522208,-9385.76899946917,34354.439474892,0
49.7326230339929,-17296.4260453237,-9057.35155481024,33971.6943735267,0
49.7326230339929,-17347.806660865,-9090.67593336542,34363.127262489,0
50.7326230339929,-17431.3971647746,-9142.07150850648,34267.0567124273,0
50.7326230339929,-17505.3200272988,-8858.05789602146,34616.7298784844,0
-149.267376966007,2793.04308070755,-9130.99766473769,-3301.84462950883,0
-48.2673769660071,2578.35225380119,-8868.77083944453,-2944.62995519108,0
-48.2673769660071,2197.83239290956,-8880.20745350903,-3396.13498719168,0
-47.2673769660071,2451.67810240202,-8776.27376379043,-3870.15608687551,0
-47.2673769660071,2572.60776746925,-8942.00930027681,-4162.30585171414,0
-46.2673769660071,2554.43933348451,-9302.5113466556,-3881.24115034417,0
-46.2673769660071,2307.57227730937,-9047.88212812243,-4254.26999162455,0
-45.2673769660071,2255.11831048084,-9183.8331013617,-3866.73968826599,0
-45.2673769660071,2182.43709474197,-9108.91542544932,-3975.28467462995,0
-44.2673769660071,2099.29537882702,-8772.74142828228,-3611.62802263853,0
-44.2673769660071,1806.7398348432,-9174.94709906698,-3289.65816550321,0
-43.2673769660071,1604.86938498495,-8922.46645305835,-2944.54206754212,0
-43.2673769660071,1223.88577649882,-8728.92850030138,-3402.40118956744,0
-42.2673769660071,1476.07845021086,-8796.88996229617,-3868.34036544702,0
-42.2673769660071,1593.28691482218,-9028.6160335007,-4165.39687902752,0
-41.2673769660071,1586.11752660712,-9222.68879195134,-3901.58807605311,0
-41.2673769660071,1323.07166322367,-9042.26666833897,-4251.98304280165,0
-40.2673769660071,1272.824237369,-9280.00275877228,-3867.04823001233,0
-40.2673769660071,1206.87858145032,-9094.54111996962,-3982.03706399995,0
-39.2673769660071,1121.23861236498,-8701.6814591742,-3609.32611421581,0
-39.2673769660071,827.564838294406,-8238.47989006218,-3286.85511048642,0
-38.2673769660071,625.686908636243,-7995.79404203751,-2949.80597672976,0
-38.2673769660071,245.529818040319,-7635.55378865561,-3394.84472170697,0
-37.2673769660071,496.813696063124,-7832.69139511993,-3867.44091950768,0
-37.2673769660071,605.835519671441,-8133.50089830596,-4162.907975607,0
-36.2673769660071,612.471972142812,-8118.9302480786,-3912.35337807556,0
-36.2673769660071,339.100244981703,-8057.17888996022,-4246.39002241791,0
-35.2673769660071,283.463623290882,-8378.00807760906,-3858.85597915939,0
-35.2673769660071,234.478413671256,-8089.04470753268,-3992.8023660224,0
-34.2673769660071,142.899483456277,-7644.73898294678,-3596.76192031467,0
-34.2673769660071,-157.846441430505,-7307.64310044067,-3282.57479498713,0
-33.2673769660071,-354.847541546449,-7061.5726429561,-2953.2373349391,0
-33.2673769660071,-734.035998053848,-7549.38275377656,-3396.06953894246,0
-32.2673769660071,-491.559584426693,-7852.4193673862,-3861.17471713192,0
-32.2673769660071,-373.539561524987,-8211.42171388276,-4155.78159624144,0
-31.2673769660071,-367.699707744177,-8028.07685845502,-3920.55684862836,0
-31.2673769660071,-634.623847381677,-8049.83933629718,-4232.96939142692,0
-30.2673769660071,-697.788887683302,-8474.29367191827,-3851.50520579648,0
-30.2673769660071,-746.272950708866,-8078.58607730659,-4002.70001125514,0
-29.2673769660071,-832.810495783574,-8551.32065140566,-3598.1512931482,0
-29.2673769660071,-1140.13490469241,-8346.14599993656,-3270.76232097709,0
-28.2673769660071,-1329.61506599747,-8085.34033662657,-2956.67991284832,0
-28.2673769660071,-1708.07798191346,-8432.11882011796,-3401.27734963075,0
-27.2673769660071,-1472.40444630571,-8846.73534890561,-3851.15365520065,0
-27.2673769660071,-1358.35245725699,-9277.46149675239,-4159.02969935295,0
-26.2673769660071,-1332.80333070969,-8912.91100867156,-3919.36943039243,0
-26.2673769660071,-1619.75089470996,-9026.88819972117,-4228.75265422688,0
-25.2673769660071,-1684.80832438916,-8575.33267907117,-3841.8057752614,0
-25.2673769660071,-1718.80027508642,-9034.60922317969,-4015.11834905801,0
-24.2673769660071,-1816.57247962803,-9440.96431296522,-3595.45669523013,0
-24.2673769660071,-2125.78927791445,-9378.98669089953,-3267.14022787,0
-23.2673769660071,-2314.25218643155,-9124.34064281656,-2969.12069005092,0
-23.2673769660071,-2688.1860835012,-9301.44734511821,-3402.55078556567,0
-22.2673769660071,-2450.48926201742,-8874.30776132893,-3849.94005766503,0
-22.2673769660071,-2341.41507980972,-8384.36964743369,-4153.2945627709,0
-21.2673769660071,-2309.2762495405,-8813.00145130528,-3940.35587899379,0
-21.2673769660071,-2603.69987355219,-9024.49279379955,-4222.53133065059,0
-20.2673769660071,-2668.5628284337,-8672.54576856939,-3834.09223160279,0
-20.2673769660071,-2697.70038898848,-9003.17723400209,-4029.91152333274,0
-19.2673769660071,-2808.74549847282,-9345.33320114825,-3583.21413272518,0
-19.2673769660071,-3109.97387045389,-9426.38057308801,-3265.67231713739,0
-18.2673769660071,-3291.97049194761,-9182.24738378048,-2974.44443763784,0
-18.2673769660071,-3662.85637055337,-9188.4668374068,-3404.9873303868,0
-17.2673769660071,-3433.5144855706,-8896.56203601526,-3845.40542896875,0
-17.2673769660071,-3326.79270043503,-8467.41973579971,-4165.58948387523,0
-16.2673769660071,-3286.6280448609,-8743.01483348448,-3949.77107713224,0
-16.2673769660071,-3582.85056075128,-9009.91653372225,-4210.04567464852,0
-15.2673769660071,-3653.64125706255,-8760.33805007924,-3832.47472487196,0
-15.2673769660071,-3672.11636284366,-8995.05604124831,-4035.77381651328,0
-14.2673769660071,-3787.05096828192,-9285.08154291211,-3583.89292456714,0
-14.2673769660071,-4097.39721635496,-9486.40783732681,-3255.64377540621,0
-13.2673769660071,-4275.0368544003,-9227.52074269409,-2987.79401052968,0
-13.2673769660071,-4638.78700389061,-9098.45866517321,-3401.53727267767,0
-12.2673769660071,-4413.62258715834,-8908.78776897041,-3835.0702154412,0
-12.2673769660071,-4304.92987474613,-8547.08708465582,-4155.76663664161,0
-11.2673769660071,-4255.43416878255,-8635.83678055432,-3960.36060385677,0
-11.2673769660071,-4562.28922024695,-9006.6964798604,-4204.98745995845,0
-10.2673769660071,-4635.62678842805,-8859.10880790901,-3828.26920737178,0
-10.2673769660071,-4641.06834286358,-8966.21019289008,-4057.30629050817,0
-9.26737696600711,-4772.03963931184,-9178.06804558,-3580.37180875885,0
-9.26737696600711,-5078.5188308307,-9523.72081918473,-3254.38903897108,0
-8.26737696600711,-5252.87857661489,-9289.76015775668,-2984.58330641772,0
-8.26737696600711,-5617.66467839293,-8966.32799973868,-3404.66195909065,0
-7.26737696600711,-5397.49302810151,-8931.92652999627,-3838.15750285463,0
-7.26737696600711,-5294.93375161663,-8636.90826189163,-4158.86140385495,0
-6.26737696600711,-5234.37168168416,-8541.11446442658,-3969.03904170395,0
-6.26737696600711,-5540.90510175237,-8996.91851142625,-4189.47622489223,0
-5.26737696600711,-5620.60049985815,-8951.39644916559,-3818.98864563174,0
-5.26737696600711,-5625.70172339771,-8951.89572580967,-4065.33772566301,0
-4.26737696600711,-5745.36356237996,-9095.39942700945,-4553.49377722937,0
-4.26737696600711,-6066.56300012441,-9571.56348936789,-4228.995747724,0
-3.26737696600711,-6229.0822226489,-9349.12545970332,-3972.72845301024,0
-3.26737696600711,-6593.39709703252,-8872.48830000049,-4391.29244620112,0
-2.26737696600711,-6374.99067952018,-8952.4249216534,-4810.96157982891,0
-2.26737696600711,-6276.89310368244,-8715.95852725504,-5136.22067897526,0
-1.26737696600711,-6211.33452740917,-8477.85031677613,-4959.12145647352,0
-1.26737696600711,-6522.83827451849,-8007.01748180453,-5166.85045961236,0
-0.267376966007106,-6603.80897850916,-8065.26455366442,-4799.47447711501,0
-0.267376966007106,-6603.94361490756,-7965.85427294223,-5050.85372258668,0
0.732623033992894,-6724.42075208016,-8066.566038849,-5535.26987419735,0
0.732623033992894,-7052.96161343763,-7674.8358278402,-5209.02157151272,0
1.73262303399289,-7206.71077056602,-7423.83244231407,-4959.59081391796,0
1.73262303399289,-7573.15738792438,-7817.40829395101,-5370.51419149936,0
2.73262303399289,-7359.16405235976,-7988.41895932488,-5785.80390227904,0
2.73262303399289,-7261.17119372077,-7816.81364985805,-6120.07990021856,0
3.73262303399289,-7191.68198259408,-7403.22933345817,-5948.05946185664,0
3.73262303399289,-7513.48541418137,-7018.15240447054,-6143.54403254056,0
4.73262303399289,-7591.90924630221,-7170.98902600974,-5776.14561064347,0
4.73262303399289,-7583.12796120625,-6963.50311636802,-6048.03072757219,0
5.73262303399289,-7704.0389267737,-6982.96555573743,-6506.09180419511,0
5.73262303399289,-8030.48544415599,-6740.68548685795,-6173.0817623906,0
6.73262303399289,-8186.4860210577,-6502.49125868006,-5942.20464847601,0
6.73262303399289,-8545.08258840907,-6710.62791091407,-6353.52819535268,0
7.73262303399289,-8338.69246945437,-7026.23806817474,-6757.63560526484,0
7.73262303399289,-8241.48498980608,-6910.1029548507,-7098.54618572575,0
8.73262303399289,-8163.84279677598,-7307.05406619765,-6936.44770194628,0
8.73262303399289,-8485.26101866784,-7002.80759495234,-7105.79037193992,0
9.73262303399289,-8569.81454681605,-7260.518491049,-6747.55844483423,0
9.73262303399289,-8552.02010282688,-6949.37751423538,-7039.60162252412,0
10.7326230339929,-8682.65106837917,-6898.40828768926,-7485.37338789265,0
10.7326230339929,-9020.87827062188,-6790.81323591404,-7148.61970623248,0
11.7326230339929,-9166.32858974859,-6551.91216664452,-6926.03021061971,0
11.7326230339929,-9523.84432601277,-6641.68098528095,-7332.84343814981,0
12.7326230339929,-9317.54770455696,-7049.01966875483,-7737.35475725719,0
12.7326230339929,-9220.08965161163,-6996.44041527778,-8070.74065900726,0
13.7326230339929,-9141.94257208752,-7259.93693660589,-7927.52493010407,0
13.7326230339929,-9464.87545346143,-6992.9697881189,-8085.68529923019,0
14.7326230339929,-9563.12823514733,-7358.25516654102,-7723.0814290763,0
14.7326230339929,-9532.09454531502,-6938.46635611466,-8032.20846976378,0
15.7326230339929,-9665.35092063621,-6820.59779916115,-8460.35034674118,0
15.7326230339929,-10003.8960143751,-6822.64726433687,-8127.29916603715,0
16.7326230339929,-10151.1863642801,-6608.14530237828,-7913.15062462437,0
16.7326230339929,-10507.789564955,-6538.27088155615,-8317.19258628731,0
17.7326230339929,-10310.5846402915,-6088.76295613189,-8714.69533287772,0
17.7326230339929,-10208.2647174038,-6095.46672680246,-9055.66575173793,0
18.7326230339929,-10124.3432323481,-6221.75753845618,-8924.0586722972,0
18.7326230339929,-10449.5013541956,-5996.28084007761,-9058.82596720048,0
19.7326230339929,-10542.2490031468,-6454.13622220297,-8696.25201624624,0
19.7326230339929,-10516.2080797553,-6933.08090017846,-9030.59720233494,0
20.7326230339929,-10637.433196919,-6772.06885733612,-9435.81349258396,0
20.7326230339929,-10982.5717342799,-6873.66323963244,-9099.08599022349,0
21.7326230339929,-11129.9780210834,-6645.20023113925,-8899.31362424038,0
21.7326230339929,-11483.2153117983,-6450.18501789978,-9304.73186908701,0
22.7326230339929,-11283.1418838687,-6094.52240206365,-9684.87773998306,0
22.7326230339929,-11193.8068936272,-6164.37438348605,-10032.0526528698,0
23.7326230339929,-11090.1013378059,-6113.08165559376,-9916.99837063291,0
23.7326230339929,-11428.3191902987,-5985.09292936016,-10022.156877587,0
24.7326230339929,-11527.9445152683,-5560.72274148807,-9666.47930215105,0
24.7326230339929,-11492.7296172855,-5944.5168847909,-10022.8225797791,0
25.7326230339929,-11618.6707482934,-5713.9539224726,-10419.781170926,0
25.7326230339929,-11970.0923175798,-5942.43563046556,-10084.1382395527,0
26.7326230339929,-12110.5872692652,-5713.27326068066,-9888.67797821845,0
26.7326230339929,-12457.4480305556,-5406.58837466425,-10287.2260268465,0
27.7326230339929,-12263.3995814547,-5133.46535085019,-10661.3207396142,0
27.7326230339929,-12175.7737254929,-5260.35828639677,-11009.6961603867,0
28.7326230339929,-12071.5819826773,-5115.07813271804,-10897.3009470184,0
28.7326230339929,-12411.1274996544,-4999.24782124039,-11005.4663335368,0
29.7326230339929,-12512.5442367028,-4664.6314924049,-10646.1797546436,0
29.7326230339929,-12463.7273225812,-4951.2218959594,-11003.342070362,0
30.7326230339929,-12597.8999733916,-4667.93008416582,-11392.3870332026,0
30.7326230339929,-12956.5358096925,-4996.5289139726,-11053.1126589723,0
31.7326230339929,-13089.4125851681,-4784.53642488428,-10871.5087269739,0
31.7326230339929,-13442.4741005851,-4315.12475189584,-11269.544409308,0
32.7326230339929,-13243.6385795409,-4168.56742238224,-11642.6293490877,0
32.7326230339929,-13157.7555169584,-4350.62014237529,-11990.7467167633,0
33.7326230339929,-13043.3052285644,-3994.7088231921,-11899.1864860481,0
33.7326230339929,-13395.8020190881,-4005.34883856604,-11973.1056086723,0
34.7326230339929,-13498.0527538266,-3756.75394861138,-11617.4504726361,0
34.7326230339929,-13437.6384099424,-3959.55937345855,-12003.0846467171,0
35.7326230339929,-13578.7410953706,-3599.74172877165,-12363.6315718954,0
35.7326230339929,-13939.022487652,-4058.61249373498,-12028.6580826141,0
36.7326230339929,-14069.3075124584,-3849.73534130974,-11859.4706184686,0
36.7326230339929,-14411.684133702,-4230.86480589414,-12254.2675474411,0
37.7326230339929,-14224.0084741255,-4184.59663359233,-12611.7533645056,0
37.7326230339929,-14138.3685050402,-4428.39884175377,-12966.3332793046,0
38.7326230339929,-14022.1155848675,-3942.66063550877,-12882.8736718934,0
38.7326230339929,-14382.4437258984,-3997.92139725404,-12952.6415055668,0
39.7326230339929,-14478.4675272107,-3837.73774225189,-12591.97490359,0
39.7326230339929,-14415.0014249627,-3950.17222456977,-12990.5902704172,0
40.7326230339929,-14560.2666190416,-3522.4753956871,-13345.5348254618,0
40.7326230339929,-14927.3695888421,-3116.78039824374,-13005.1646605445,0
41.7326230339929,-15048.5554370563,-2918.84993298881,-12841.2691548363,0
41.7326230339929,-15394.0025161635,-3126.00299153448,-13231.4360876637,0
42.7326230339929,-15211.5103579257,-3216.73296445951,-13588.9144249283,0
42.7326230339929,-15124.4978455566,-3536.96002821548,-13949.3697225576,0
43.7326230339929,-14989.335991208,-3814.79532597371,-13872.1258288728,0
43.7326230339929,-15361.7926277951,-3982.88512948219,-13924.6789030502,0
44.7326230339929,-15466.3359212065,-3920.75043161836,-13567.7746404288,0
44.7326230339929,-15394.4176450586,-3936.98720727599,-13985.212923733,0
45.7326230339929,-15542.5326429037,-4380.62909961975,-14328.227197919,0
45.7326230339929,-15905.8246546495,-4129.5340865447,-13982.3892992664,0
46.7326230339929,-16020.8060088372,-3964.53344039962,-13830.8990417113,0
46.7326230339929,-16366.3765046429,-4012.56497553055,-14217.1615189849,0
47.7326230339929,-16188.6265395489,-4210.25982708827,-14563.1359239858,0
47.7326230339929,-16102.780875966,-4580.80350484809,-14917.5064043872,0
48.7326230339929,-15963.0488638715,-4753.97022254642,-14867.5039419796,0
48.7326230339929,-16345.7603061371,-4953.29941038479,-14896.1889746398,0
49.7326230339929,-16452.1286707269,-4987.61112252826,-14548.9897524034,0
49.7326230339929,-16363.7136958744,-4916.17155357467,-14965.7735532154,0
50.7326230339929,-16521.9600826995,-5300.1433421254,-15302.4935757759,0
50.7326230339929,-16893.464914748,-5155.64669748739,-14948.4839957202,0
-149.267376966007,3581.48691941612,13630.4448545862,-4027.71433210877,0
-48.2673769660071,3238.36231818143,13724.3481326237,-4423.83892556551,0
-48.2673769660071,3414.52282579429,13417.8932504545,-4757.74841330937,0
-47.2673769660071,3495.87686953042,12985.3083723297,-5113.6559925926,0
-47.2673769660071,3644.64447991783,12974.7076259053,-5068.79963252406,0
-46.2673769660071,3263.17842433741,12717.8512969486,-5079.13671600159,0
-46.2673769660071,3157.11673154403,12584.2115818819,-4731.15585467444,0
-45.2673769660071,3251.27993262839,12741.3247790205,-5171.73663890447,0
-45.2673769660071,3088.19785516057,12424.0354066797,-5499.38740407248,0
-44.2673769660071,2713.97785574431,12455.0148679626,-5152.56217183165,0
-44.2673769660071,2602.49704791512,12600.152905443,-5009.36701237821,0
-43.2673769660071,2261.88939935062,12826.2990459137,-5394.43272166598,0
-43.2673769660071,2435.03180769924,12413.6347449029,-5734.14279424112,0
-42.2673769660071,2517.97530891653,11933.0482508469,-6100.02094680621,0
-42.2673769660071,2668.52311168285,12052.2351225347,-6060.0152369802,0
-41.2673769660071,2275.32872984139,11752.6466966842,-6054.19595264915,0
-41.2673769660071,2171.32772192359,11524.1631187413,-5711.09566076418,0
-40.2673769660071,2271.08207344171,11769.1078663392,-6163.89469814944,0
-40.2673769660071,2100.81938805897,11514.8058890522,-6473.6313425297,0
-39.2673769660071,1728.4730785205,11419.3150234835,-6123.94134692281,0
-39.2673769660071,1627.22089707013,11581.2526915649,-5990.00991965962,0
-38.2673769660071,1284.48524543084,11945.4834181995,-6378.31812220897,0
-38.2673769660071,1451.87194774766,12411.1888503319,-6709.89017248052,0
-37.2673769660071,1534.78926966526,12845.0583840914,-7072.61558938298,0
-37.2673769660071,1692.94028904149,13137.2006691301,-7050.06399265017,0
-36.2673769660071,1288.85531852907,12735.3371991914,-7032.71085685577,0
-36.2673769660071,1183.21249453072,12438.3049949606,-6683.40981084426,0
-35.2673769660071,1297.95636507124,12758.7321433642,-7164.92753998927,0
-35.2673769660071,1120.06428377889,12598.5784075617,-7446.5438766027,0
-34.2673769660071,740.230694529135,12360.1859646862,-7098.24512377932,0
-34.2673769660071,648.339482667856,12515.0103430518,-6977.59034135883,0
-33.2673769660071,302.37255746685,12025.9099667466,-7366.57546580016,0
-33.2673769660071,463.049879263156,12380.8844409909,-7690.26380696512,0
-32.2673769660071,550.342884128914,12768.1361218028,-8057.36116691577,0
-32.2673769660071,721.549894250464,13179.2147052324,-8038.43353324003,0
-31.2673769660071,300.583015338053,12752.0283726936,-8002.45195576634,0
-31.2673769660071,203.239029341378,12349.3626942144,-7661.56194475518,0
-30.2673769660071,327.097036073916,12765.8454330799,-8144.99824257746,0
-30.2673769660071,136.893204127439,12650.4358603473,-8424.37063921747,0
-29.2673769660071,-242.435498628299,12293.1557377803,-8076.1466843932,0
-29.2673769660071,-330.37737613637,12469.0694119961,-7965.00246756003,0
-28.2673769660071,-672.828795379027,12146.5479196173,-8346.93414068493,0
-28.2673769660071,-528.883785984478,12323.3086811731,-8661.37744915943,0
-27.2673769660071,-436.698991976678,12674.4478880128,-9042.32739854596,0
-27.2673769660071,-253.430804498028,12251.1716208778,-9029.23026890113,0
-26.2673769660071,-681.204301329795,11772.3971083502,-8989.0487837772,0
-26.2673769660071,-789.536113396287,12248.4340141102,-8634.60911522658,0
-25.2673769660071,-654.054497601464,11784.4414561575,-8148.88212868144,0
-25.2673769660071,-837.317075230181,11713.1402635023,-8424.66796126395,0
-24.2673769660071,-1225.39714388223,11240.0129999079,-8072.62930848488,0
-24.2673769660071,-1305.50393098313,11438.8821800517,-7964.10302162069,0
-23.2673769660071,-1650.70417669322,11168.0722843602,-8346.91357123518,0
-23.2673769660071,-1505.80549280997,11313.8367550832,-8658.01714904924,0
-22.2673769660071,-1412.23319591861,11633.1419335001,-9029.37799494938,0
-22.2673769660071,-1227.24465446034,11363.7700293416,-9036.90080371025,0
-21.2673769660071,-1657.36306856433,11798.6773853389,-8969.48910700894,0
-21.2673769660071,-1768.84761629347,12163.4672270169,-8634.34732222968,0
-20.2673769660071,-1634.29349568766,11793.267620053,-8172.93342529648,0
-20.2673769660071,-1820.3048997838,11815.5742533387,-8412.68906170587,0
-19.2673769660071,-2211.65738089709,12180.7923135616,-8071.99352549241,0
-19.2673769660071,-2288.02052814234,12355.5129596915,-7967.80552257682,0
-18.2673769660071,-2620.27698010579,12328.4697431119,-8359.11686479059,0
-18.2673769660071,-2490.48375214357,12285.4646335215,-8652.70275121221,0
-17.2673769660071,-2396.3130712593,12517.0018397782,-9030.61590183472,0
-17.2673769660071,-2201.05850442266,12461.6756297837,-9048.93954166762,0
-16.2673769660071,-2649.15461761365,12783.899800116,-8972.32395117535,0
-16.2673769660071,-2753.59319382627,13056.3702113878,-8621.79247807843,0
-15.2673769660071,-2605.99430217501,12775.9730821599,-8173.87588008532,0
-15.2673769660071,-2801.40033495985,12896.7026625795,-8419.53681852474,0
-14.2673769660071,-3196.00278913462,13120.7357595752,-8063.32069749517,0
-14.2673769660071,-3270.70542079955,13288.2832775901,-7973.67716550726,0
-13.2673769660071,-3601.27891778294,13368.2292489929,-8355.96038922799,0
-13.2673769660071,-3471.02568212617,13252.4569059646,-8646.1616661897,0
-12.2673769660071,-3373.30583618395,13426.5567287019,-9030.97493223046,0
-12.2673769660071,-3177.41548635485,13479.8577828704,-9064.99867207735,0
-11.2673769660071,-3628.53717860999,13780.36435416,-8956.0217272685,0
-11.2673769660071,-3731.5246736398,13932.6680399555,-8614.93350155969,0
-10.2673769660071,-3576.1467900807,13763.5404142093,-8189.91631099527,0
-10.2673769660071,-3773.34423494432,13968.0811526359,-8411.53343261956,0
-9.26737696600711,-4178.97565408843,14046.9649924513,-8055.05177869314,0
-9.26737696600711,-4245.5888821492,14207.9751653437,-7973.85294080517,0
-8.26737696600711,-4581.37953957077,14455.8650841567,-8358.15197060202,0
-8.26737696600711,-4451.67980910745,14208.9755885818,-8648.96285125652,0
-7.26737696600711,-4352.90531137772,14321.7073929462,-9023.79806421549,0
-7.26737696600711,-4145.12207968952,14531.886030556,-9068.33466283783,0
-6.26737696600711,-4615.4930370166,14778.3660070857,-8953.10460530306,0
-6.26737696600711,-4717.91954705305,14828.0169188975,-8612.06499829368,0
-5.26737696600711,-4556.37830836698,14742.6032137594,-8193.9479231475,0
-5.26737696600711,-4766.65418337565,15026.0857604508,-8418.85241683285,0
-4.26737696600711,-5160.80784955574,15065.1733248376,-8056.78709227258,0
-4.26737696600711,-5223.38198566437,15158.240735235,-7973.1498396135,0
-3.26737696600711,-5556.76788741443,15510.9525700061,-8362.00780745634,0
-3.26737696600711,-5426.8998614531,15212.6618894402,-8645.58198169657,0
-2.26737696600711,-5346.52941140532,15257.7763026057,-9019.27278526911,0
-2.26737696600711,-5119.97562183952,15559.6236280294,-9077.4188798302,0
-1.26737696600711,-5597.2167753852,15795.4149704858,-8947.7415887666,0
-1.26737696600711,-5703.74595567305,15777.8505303439,-8602.85736460277,0
-0.267376966007106,-5534.41076547932,15717.6362711073,-8208.37645717656,0
-0.267376966007106,-5739.28996485192,16081.0255202519,-8408.6948485532,0
0.732623033992894,-6138.99364256626,16103.5715071348,-8051.71578793266,0
0.732623033992894,-6209.74319997802,16086.3960165883,-7970.75630364186,0
1.73262303399289,-6535.40620831959,16575.6067199421,-8370.83023145181,0
1.73262303399289,-6406.1253466513,16223.910268009,-8635.51417101586,0
2.73262303399289,-6326.6262932932,16214.9887366647,-9009.82579798104,0
2.73262303399289,-6102.33888310054,16587.2995171536,-9077.33660203117,0
3.73262303399289,-6567.03267229488,16815.4689435003,-8943.31728711902,0
3.73262303399289,-6687.97916691191,16772.9144918544,-8594.46876900216,0
4.73262303399289,-6515.55855925474,16685.084811345,-8202.79652644267,0
4.73262303399289,-6722.16559240688,17122.1426098168,-8412.33003131013,0
5.73262303399289,-7130.09331012378,17020.757661918,-8046.18073599824,0
5.73262303399289,-7195.00114380475,17005.5493587482,-7977.70877765949,0
6.73262303399289,-7516.38944649696,16682.8446112716,-8375.86413679217,0
6.73262303399289,-7389.04585300572,16203.064065656,-8635.88068121151,0
7.73262303399289,-7308.56694585923,16126.7009184107,-9011.37037666273,0
7.73262303399289,-7083.37073997734,15705.6648513491,-9099.57030726775,0
8.73262303399289,-7554.95716479002,15854.6718153337,-8942.81240062501,0
8.73262303399289,-7677.05180869345,15700.0437817157,-8585.33967321032,0
9.73262303399289,-7496.25008523557,15707.2056901309,-8206.16617630274,0
9.73262303399289,-7708.89705681615,15288.1012813964,-8410.16462923578,0
